member_id,household_id,primary_member_id,primary_member_name,full_name,date_of_birth,gender,physical_address,region,district,nwsc_area,town_or_ward,member_marker,relationship_to_primary,seniority_level,job_title,organisation_unit,synthetic_record
NWSC-MEM-001337,NWSC-HH-000838,NWSC-MEM-001225,Mary Mugisha,Richard Mugisha,1981-11-06,Male,"Plot 203, Council Road, Kasambya, Mubende District, Uganda",Central Region,Mubende,Mubende,Kasambya,DEPENDANT,Parent,Dependant,,,TRUE
NWSC-MEM-001338,NWSC-HH-000630,NWSC-MEM-001017,Babirye Waiswa,Annet Waiswa,2025-08-01,Female,"Plot 72, School Lane, Luweero, Luweero District, Uganda",Central Region,Luweero,Luweero,Luweero,DEPENDANT,Child,Dependant,,,TRUE
NWSC-MEM-001339,NWSC-HH-000522,NWSC-MEM-000909,Wasswa Nakimuli,Paul Nakimuli,1980-08-13,Male,"Plot 779, Reservoir Road, Naluwerere, Bugiri District, Uganda",Central Region,Bugiri,Bugiri,Naluwerere,DEPENDANT,Sibling,Dependant,,,TRUE
NWSC-MEM-001340,NWSC-HH-000552,NWSC-MEM-000939,Julius Nabirye,Angela Nabirye,2014-08-28,Female,"Plot 58, Station Road, Iganga, Iganga District, Uganda",Central Region,Iganga,Iganga,Iganga,DEPENDANT,Child,Dependant,,,TRUE
NWSC-MEM-001341,NWSC-HH-000737,NWSC-MEM-001124,Patrick Mutebi,Timothy Mutebi,2005-01-23,Male,"Plot 245, Hospital Road, Bukomero, Nakaseke District, Uganda",Central Region,Nakaseke,Kapeeka,Bukomero,DEPENDANT,Child,Dependant,,,TRUE
NWSC-MEM-001342,NWSC-HH-000808,NWSC-MEM-001195,Robert Kagoya,Margaret Kagoya,2016-03-11,Female,"Plot 979, School Lane, Migeera, Nakasongola District, Uganda",Central Region,Nakasongola,Nakasongola,Migeera,DEPENDANT,Child,Dependant,,,TRUE
NWSC-MEM-001343,NWSC-HH-000837,NWSC-MEM-001224,Opio Wamala,Ritah Odongo,1979-04-26,Female,"Plot 580, Reservoir Road, Katabi, Wakiso District, Uganda",Central Region,Wakiso,Entebbe,Katabi,DEPENDANT,Spouse,Dependant,,,TRUE
NWSC-MEM-001344,NWSC-HH-000642,NWSC-MEM-001029,Joan Biryomumaisho,John Biryomumaisho,2025-05-12,Male,"Plot 474, Commercial Street, Kiyinda, Mityana District, Uganda",Central Region,Mityana,Mityana,Kiyinda,DEPENDANT,Child,Dependant,,,TRUE
NWSC-MEM-001345,NWSC-HH-000511,NWSC-MEM-000898,Emmanuel Obote,Mary Obote,2021-08-16,Female,"Plot 243, Main Street, Iganga, Iganga District, Uganda",Central Region,Iganga,Iganga,Iganga,DEPENDANT,Child,Dependant,,,TRUE
NWSC-MEM-001346,NWSC-HH-000821,NWSC-MEM-001208,Denis Biryomumaisho,Judith Biryomumaisho,1985-03-04,Female,"Plot 924, Industrial Lane, Kayabwe, Mpigi District, Uganda",Central Region,Mpigi,Buwama,Kayabwe,DEPENDANT,Spouse,Dependant,,,TRUE
NWSC-MEM-001347,NWSC-HH-000574,NWSC-MEM-000961,Rebecca Obote,Kato Obote,1985-02-09,Male,"Plot 618, Hospital Road, Kajjansi, Wakiso District, Uganda",Central Region,Wakiso,Entebbe,Kajjansi,DEPENDANT,Sibling,Dependant,,,TRUE
NWSC-MEM-001348,NWSC-HH-000837,NWSC-MEM-001224,Opio Wamala,Brenda Wamala,1977-05-26,Female,"Plot 580, Reservoir Road, Katabi, Wakiso District, Uganda",Central Region,Wakiso,Entebbe,Katabi,DEPENDANT,Spouse,Dependant,,,TRUE
NWSC-MEM-001349,NWSC-HH-000660,NWSC-MEM-001047,Sylvia Akena,Andrew Akena,2023-12-17,Male,"Plot 647, Industrial Lane, Nkozi, Mpigi District, Uganda",Central Region,Mpigi,Mpigi,Nkozi,DEPENDANT,Child,Dependant,,,TRUE
NWSC-MEM-001350,NWSC-HH-000843,NWSC-MEM-001230,Akello Otieno,Patrick Otieno,1988-04-10,Male,"Plot 540, Spring Road, Nyalweyo, Kakumiro District, Uganda",Central Region,Kakumiro,Kakumiro,Nyalweyo,DEPENDANT,Spouse,Dependant,,,TRUE
NWSC-MEM-001351,NWSC-HH-000507,NWSC-MEM-000894,Daniel Tusubira,Peter Tusubira,1945-07-07,Male,"Plot 250, Hill Road, Kibibi, Mpigi District, Uganda",Central Region,Mpigi,Buwama,Kibibi,DEPENDANT,Parent,Dependant,,,TRUE
NWSC-MEM-001352,NWSC-HH-000799,NWSC-MEM-001186,Annet Baluku,Akello Baluku,2011-05-09,Female,"Plot 75, Commercial Street, Kiryandongo, Kiryandongo District, Uganda",Central Region,Kiryandongo,Kigumba,Kiryandongo,DEPENDANT,Child,Dependant,,,TRUE
NWSC-MEM-001353,NWSC-HH-000536,NWSC-MEM-000923,Allan Nakimuli,Ben Nakimuli,1992-08-17,Male,"Plot 946, Water Works Road, Bweyale, Kiryandongo District, Uganda",Central Region,Kiryandongo,Kigumba,Bweyale,DEPENDANT,Spouse,Dependant,,,TRUE
NWSC-MEM-001354,NWSC-HH-000797,NWSC-MEM-001184,Emmanuel Agaba,Joseph Agaba,2021-06-02,Male,"Plot 923, Church Road, Naluwerere, Bugiri District, Uganda",Central Region,Bugiri,Bugiri,Naluwerere,DEPENDANT,Child,Dependant,,,TRUE
NWSC-MEM-001355,NWSC-HH-000615,NWSC-MEM-001002,Jackie Bukenya,David Akello,1993-01-21,Male,"Plot 738, Commercial Street, Nkozi, Mpigi District, Uganda",Central Region,Mpigi,Mpigi,Nkozi,DEPENDANT,Spouse,Dependant,,,TRUE
NWSC-MEM-001356,NWSC-HH-000759,NWSC-MEM-001146,Ibrahim Ocen,Noah Ocen,2025-06-28,Male,"Plot 54, Commercial Street, Bombo, Luweero District, Uganda",Central Region,Luweero,Luweero,Bombo,DEPENDANT,Child,Dependant,,,TRUE
NWSC-MEM-001357,NWSC-HH-000638,NWSC-MEM-001025,Geoffrey Senyonga,Stella Senyonga,1957-10-26,Female,"Plot 199, Hospital Road, Nakasongola, Nakasongola District, Uganda",Central Region,Nakasongola,Nakasongola,Nakasongola,DEPENDANT,Parent,Dependant,,,TRUE
NWSC-MEM-001358,NWSC-HH-000833,NWSC-MEM-001220,Violet Katumba,Stephen Katumba,2019-08-14,Male,"Plot 480, Station Road, Kisozi, Kamuli District, Uganda",Central Region,Kamuli,Kamuli,Kisozi,DEPENDANT,Child,Dependant,,,TRUE
NWSC-MEM-001359,NWSC-HH-000604,NWSC-MEM-000991,Godfrey Kiconco,Sylvia Kiconco,1978-08-23,Female,"Plot 648, Station Road, Kasambya, Mubende District, Uganda",Central Region,Mubende,Mubende,Kasambya,DEPENDANT,Spouse,Dependant,,,TRUE
NWSC-MEM-001360,NWSC-HH-000690,NWSC-MEM-001077,Violet Kiconco,Ritah Kiconco,2017-01-02,Female,"Plot 543, Old Kampala Road, Kasambya, Mubende District, Uganda",Central Region,Mubende,Mubende,Kasambya,DEPENDANT,Child,Dependant,,,TRUE
NWSC-MEM-001361,NWSC-HH-000574,NWSC-MEM-000961,Rebecca Obote,Violet Obote,2006-11-01,Female,"Plot 618, Hospital Road, Kajjansi, Wakiso District, Uganda",Central Region,Wakiso,Entebbe,Kajjansi,DEPENDANT,Child,Dependant,,,TRUE
NWSC-MEM-001362,NWSC-HH-000729,NWSC-MEM-001116,Halima Nalubega,Samuel Nalubega,1939-05-06,Male,"Plot 939, Industrial Lane, Kamuli, Kamuli District, Uganda",Central Region,Kamuli,Kamuli,Kamuli,DEPENDANT,Parent,Dependant,,,TRUE
NWSC-MEM-001363,NWSC-HH-000605,NWSC-MEM-000992,Opio Mukasa,Collins Mukasa,1973-10-18,Male,"Plot 472, Water Works Road, Luuka, Iganga District, Uganda",Central Region,Iganga,Iganga,Luuka,DEPENDANT,Sibling,Dependant,,,TRUE
NWSC-MEM-001364,NWSC-HH-000733,NWSC-MEM-001120,Mary Nalubega,Samuel Nalubega,2016-12-15,Male,"Plot 405, Civic Road, Kyazanga, Lwengo District, Uganda",Central Region,Lwengo,Lwengo,Kyazanga,DEPENDANT,Child,Dependant,,,TRUE
NWSC-MEM-001365,NWSC-HH-000615,NWSC-MEM-001002,Jackie Bukenya,Joshua Bukenya,2019-08-19,Male,"Plot 738, Commercial Street, Nkozi, Mpigi District, Uganda",Central Region,Mpigi,Mpigi,Nkozi,DEPENDANT,Child,Dependant,,,TRUE
NWSC-MEM-001366,NWSC-HH-000729,NWSC-MEM-001116,Halima Nalubega,Jackie Nalubega,2025-10-13,Female,"Plot 939, Industrial Lane, Kamuli, Kamuli District, Uganda",Central Region,Kamuli,Kamuli,Kamuli,DEPENDANT,Child,Dependant,,,TRUE
NWSC-MEM-001367,NWSC-HH-000505,NWSC-MEM-000892,Agnes Mugisha,Julius Mugisha,2020-10-05,Male,"Plot 949, Mission Road, Kajjansi, Wakiso District, Uganda",Central Region,Wakiso,Entebbe,Kajjansi,DEPENDANT,Child,Dependant,,,TRUE
NWSC-MEM-001368,NWSC-HH-000579,NWSC-MEM-000966,Hassan Odongo,Kato Odongo,2019-04-05,Male,"Plot 6, Market Street, Ntuusi, Sembabule District, Uganda",Central Region,Sembabule,Sembabule,Ntuusi,DEPENDANT,Child,Dependant,,,TRUE
NWSC-MEM-001369,NWSC-HH-000494,NWSC-MEM-000881,Angela Kahuma,Halima Kahuma,2025-11-12,Female,"Plot 694, Council Road, Mubende, Mubende District, Uganda",Central Region,Mubende,Mubende,Mubende,DEPENDANT,Child,Dependant,,,TRUE
NWSC-MEM-001370,NWSC-HH-000668,NWSC-MEM-001055,Stephen Kiconco,Florence Kiconco,1982-06-03,Female,"Plot 994, School Lane, Kagoma, Jinja District, Uganda",Central Region,Jinja,Jinja,Kagoma,DEPENDANT,Spouse,Dependant,,,TRUE
NWSC-MEM-001371,NWSC-HH-000727,NWSC-MEM-001114,Mary Nanyonga,Daniel Nanyonga,2005-12-03,Male,"Plot 967, Civic Road, Mbulamuti, Kamuli District, Uganda",Central Region,Kamuli,Kamuli,Mbulamuti,DEPENDANT,Spouse,Dependant,,,TRUE
NWSC-MEM-001372,NWSC-HH-000827,NWSC-MEM-001214,Julius Bukenya,Judith Ocen,1980-01-22,Female,"Plot 43, Hospital Road, Kalisizo, Kyotera District, Uganda",Central Region,Kyotera,Kyotera,Kalisizo,DEPENDANT,Spouse,Dependant,,,TRUE
NWSC-MEM-001373,NWSC-HH-000750,NWSC-MEM-001137,Peace Agaba,Akello Agaba,2023-03-31,Female,"Plot 255, Spring Road, Kiyinda, Mityana District, Uganda",Central Region,Mityana,Mityana,Kiyinda,DEPENDANT,Child,Dependant,,,TRUE
NWSC-MEM-001374,NWSC-HH-000797,NWSC-MEM-001184,Emmanuel Agaba,Angela Kiconco,1990-08-20,Female,"Plot 923, Church Road, Naluwerere, Bugiri District, Uganda",Central Region,Bugiri,Bugiri,Naluwerere,DEPENDANT,Spouse,Dependant,,,TRUE
NWSC-MEM-001375,NWSC-HH-000809,NWSC-MEM-001196,Isaac Bamwesigye,David Bamwesigye,2023-11-20,Male,"Plot 96, Old Kampala Road, Buwuni, Bugiri District, Uganda",Central Region,Bugiri,Bugiri,Buwuni,DEPENDANT,Child,Dependant,,,TRUE
NWSC-MEM-001376,NWSC-HH-000785,NWSC-MEM-001172,Hassan Bukenya,Linda Bukenya,2015-03-14,Female,"Plot 573, Lake View Road, Kagoma, Jinja District, Uganda",Central Region,Jinja,Jinja,Kagoma,DEPENDANT,Child,Dependant,,,TRUE
NWSC-MEM-001377,NWSC-HH-000562,NWSC-MEM-000949,Sarah Senyonga,Charles Senyonga,1994-02-24,Male,"Plot 196, Hill Road, Bombo, Luweero District, Uganda",Central Region,Luweero,Luweero,Bombo,DEPENDANT,Sibling,Dependant,,,TRUE
NWSC-MEM-001378,NWSC-HH-000536,NWSC-MEM-000923,Allan Nakimuli,Peace Nakimuli,2019-08-01,Female,"Plot 946, Water Works Road, Bweyale, Kiryandongo District, Uganda",Central Region,Kiryandongo,Kigumba,Bweyale,DEPENDANT,Child,Dependant,,,TRUE
NWSC-MEM-001379,NWSC-HH-000585,NWSC-MEM-000972,Patricia Nansubuga,Okello Nansubuga,2017-01-24,Male,"Plot 367, Spring Road, Kiganda, Mubende District, Uganda",Central Region,Mubende,Mubende,Kiganda,DEPENDANT,Child,Dependant,,,TRUE
NWSC-MEM-001380,NWSC-HH-000695,NWSC-MEM-001082,Denis Nakimuli,Ritah Aciro,1989-12-25,Female,"Plot 4, Council Road, Nkokonjeru, Buikwe District, Uganda",Central Region,Buikwe,Lugazi,Nkokonjeru,DEPENDANT,Spouse,Dependant,,,TRUE
NWSC-MEM-001381,NWSC-HH-000666,NWSC-MEM-001053,Ritah Nanyonga,Mary Nanyonga,2024-01-12,Female,"Plot 732, Main Street, Nakasongola, Nakasongola District, Uganda",Central Region,Nakasongola,Nakasongola,Nakasongola,DEPENDANT,Child,Dependant,,,TRUE
NWSC-MEM-001382,NWSC-HH-000587,NWSC-MEM-000974,Agnes Mutebi,Stella Mutebi,1987-05-15,Female,"Plot 269, Hill Road, Luweero, Luweero District, Uganda",Central Region,Luweero,Luweero,Luweero,DEPENDANT,Sibling,Dependant,,,TRUE
NWSC-MEM-001383,NWSC-HH-000614,NWSC-MEM-001001,Babirye Kizza,Judith Kizza,2019-03-17,Female,"Plot 373, Water Works Road, Buwama, Mpigi District, Uganda",Central Region,Mpigi,Mpigi,Buwama,DEPENDANT,Child,Dependant,,,TRUE
NWSC-MEM-001384,NWSC-HH-000842,NWSC-MEM-001229,Ritah Agaba,Paul Agaba,2013-11-11,Male,"Plot 204, Hospital Road, Buikwe, Buikwe District, Uganda",Central Region,Buikwe,Lugazi,Buikwe,DEPENDANT,Child,Dependant,,,TRUE
NWSC-MEM-001385,NWSC-HH-000665,NWSC-MEM-001052,Simon Nanyonga,Ivan Nanyonga,2019-06-19,Male,"Plot 598, Old Kampala Road, Kapeeka, Nakaseke District, Uganda",Central Region,Nakaseke,Kapeeka,Kapeeka,DEPENDANT,Child,Dependant,,,TRUE
NWSC-MEM-001386,NWSC-HH-000525,NWSC-MEM-000912,Ruth Baluku,Joan Baluku,2002-11-20,Female,"Plot 808, Council Road, Nkooko, Kakumiro District, Uganda",Central Region,Kakumiro,Kakumiro,Nkooko,DEPENDANT,Sibling,Dependant,,,TRUE
NWSC-MEM-001387,NWSC-HH-000768,NWSC-MEM-001155,Rose Wabwire,Isaac Wabwire,1989-10-13,Male,"Plot 629, Mission Road, Migeera, Nakasongola District, Uganda",Central Region,Nakasongola,Nakasongola,Migeera,DEPENDANT,Spouse,Dependant,,,TRUE
NWSC-MEM-001388,NWSC-HH-000532,NWSC-MEM-000919,Patrick Kisembo,Joan Opio,1997-02-06,Female,"Plot 742, Hospital Road, Sembabule, Sembabule District, Uganda",Central Region,Sembabule,Sembabule,Sembabule,DEPENDANT,Spouse,Dependant,,,TRUE
NWSC-MEM-001389,NWSC-HH-000692,NWSC-MEM-001079,Wasswa Kakooza,Jackie Kakooza,2023-09-04,Female,"Plot 845, Market Street, Kinoni, Lwengo District, Uganda",Central Region,Lwengo,Lwengo,Kinoni,DEPENDANT,Child,Dependant,,,TRUE
NWSC-MEM-001390,NWSC-HH-000573,NWSC-MEM-000960,Brian Kato,Jackie Kato,2020-11-22,Female,"Plot 603, Hospital Road, Kiyinda, Mityana District, Uganda",Central Region,Mityana,Mityana,Kiyinda,DEPENDANT,Child,Dependant,,,TRUE
NWSC-MEM-001391,NWSC-HH-000692,NWSC-MEM-001079,Wasswa Kakooza,Martha Kakooza,2017-08-06,Female,"Plot 845, Market Street, Kinoni, Lwengo District, Uganda",Central Region,Lwengo,Lwengo,Kinoni,DEPENDANT,Child,Dependant,,,TRUE
NWSC-MEM-001392,NWSC-HH-000663,NWSC-MEM-001050,Peace Nakimuli,Ibrahim Nakimuli,1983-05-28,Male,"Plot 324, Market Street, Lutuuku, Sembabule District, Uganda",Central Region,Sembabule,Sembabule,Lutuuku,DEPENDANT,Spouse,Dependant,,,TRUE
NWSC-MEM-001393,NWSC-HH-000506,NWSC-MEM-000893,Robert Lwanga,Denis Lwanga,2004-01-06,Male,"Plot 26, School Lane, Masaka, Masaka District, Uganda",Central Region,Masaka,Masaka,Masaka,DEPENDANT,Sibling,Dependant,,,TRUE
NWSC-MEM-001394,NWSC-HH-000585,NWSC-MEM-000972,Patricia Nansubuga,Richard Nansubuga,2020-11-26,Male,"Plot 367, Spring Road, Kiganda, Mubende District, Uganda",Central Region,Mubende,Mubende,Kiganda,DEPENDANT,Child,Dependant,,,TRUE
NWSC-MEM-001395,NWSC-HH-000634,NWSC-MEM-001021,Mark Mukasa,Rebecca Mukasa,1987-10-22,Female,"Plot 267, Water Works Road, Bukulula, Kalungu District, Uganda",Central Region,Kalungu,Kalungu,Bukulula,DEPENDANT,Spouse,Dependant,,,TRUE
NWSC-MEM-001396,NWSC-HH-000624,NWSC-MEM-001011,Julius Agaba,Isaac Agaba,2017-02-22,Male,"Plot 6, Spring Road, Kigumba, Kiryandongo District, Uganda",Central Region,Kiryandongo,Kigumba,Kigumba,DEPENDANT,Child,Dependant,,,TRUE
NWSC-MEM-001397,NWSC-HH-000724,NWSC-MEM-001111,Patricia Tumusiime,Ritah Tumusiime,1960-11-19,Female,"Plot 508, Hospital Road, Nkokonjeru, Buikwe District, Uganda",Central Region,Buikwe,Lugazi,Nkokonjeru,DEPENDANT,Parent,Dependant,,,TRUE
NWSC-MEM-001398,NWSC-HH-000708,NWSC-MEM-001095,Agnes Nalubega,Ritah Nalubega,2018-05-20,Female,"Plot 630, Station Road, Kapeeka, Nakaseke District, Uganda",Central Region,Nakaseke,Kapeeka,Kapeeka,DEPENDANT,Child,Dependant,,,TRUE
NWSC-MEM-001399,NWSC-HH-000640,NWSC-MEM-001027,Richard Aciro,Nakato Aciro,2021-01-05,Female,"Plot 598, Reservoir Road, Buwama, Mpigi District, Uganda",Central Region,Mpigi,Mpigi,Buwama,DEPENDANT,Child,Dependant,,,TRUE
NWSC-MEM-001400,NWSC-HH-000503,NWSC-MEM-000890,John Obote,John Obote,2020-12-12,Male,"Plot 215, Market Street, Mateete, Sembabule District, Uganda",Central Region,Sembabule,Sembabule,Mateete,DEPENDANT,Child,Dependant,,,TRUE
NWSC-MEM-001401,NWSC-HH-000820,NWSC-MEM-001207,Martha Otieno,Emmanuel Otieno,2013-02-28,Male,"Plot 668, Spring Road, Busimbi, Mityana District, Uganda",Central Region,Mityana,Mityana,Busimbi,DEPENDANT,Child,Dependant,,,TRUE
NWSC-MEM-001402,NWSC-HH-000590,NWSC-MEM-000977,Annet Mukasa,Margaret Mukasa,2018-03-07,Female,"Plot 155, Water Works Road, Bugiri, Bugiri District, Uganda",Central Region,Bugiri,Bugiri,Bugiri,DEPENDANT,Child,Dependant,,,TRUE
NWSC-MEM-001403,NWSC-HH-000842,NWSC-MEM-001229,Ritah Agaba,Babirye Agaba,2011-01-28,Female,"Plot 204, Hospital Road, Buikwe, Buikwe District, Uganda",Central Region,Buikwe,Lugazi,Buikwe,DEPENDANT,Child,Dependant,,,TRUE
NWSC-MEM-001404,NWSC-HH-000797,NWSC-MEM-001184,Emmanuel Agaba,Akello Agaba,2019-02-13,Female,"Plot 923, Church Road, Naluwerere, Bugiri District, Uganda",Central Region,Bugiri,Bugiri,Naluwerere,DEPENDANT,Child,Dependant,,,TRUE
NWSC-MEM-001405,NWSC-HH-000718,NWSC-MEM-001105,Wasswa Odongo,Joseph Nantongo,1988-03-21,Male,"Plot 62, Old Kampala Road, Ntuusi, Sembabule District, Uganda",Central Region,Sembabule,Sembabule,Ntuusi,DEPENDANT,Spouse,Dependant,,,TRUE
NWSC-MEM-001406,NWSC-HH-000535,NWSC-MEM-000922,Annet Olanya,Michael Olanya,2019-12-22,Male,"Plot 365, Station Road, Nyalweyo, Kakumiro District, Uganda",Central Region,Kakumiro,Kakumiro,Nyalweyo,DEPENDANT,Child,Dependant,,,TRUE
NWSC-MEM-001407,NWSC-HH-000501,NWSC-MEM-000888,Irene Akena,Samuel Kahuma,1991-07-09,Male,"Plot 53, High Street, Bukulula, Kalungu District, Uganda",Central Region,Kalungu,Kalungu,Bukulula,DEPENDANT,Spouse,Dependant,,,TRUE
NWSC-MEM-001408,NWSC-HH-000757,NWSC-MEM-001144,Irene Wamala,Rose Wamala,2023-05-09,Female,"Plot 382, Industrial Lane, Jinja, Jinja District, Uganda",Central Region,Jinja,Jinja,Jinja,DEPENDANT,Child,Dependant,,,TRUE
NWSC-MEM-001409,NWSC-HH-000756,NWSC-MEM-001143,Brian Aciro,Allan Aciro,2013-06-30,Male,"Plot 784, Hill Road, Kajjansi, Wakiso District, Uganda",Central Region,Wakiso,Entebbe,Kajjansi,DEPENDANT,Child,Dependant,,,TRUE
NWSC-MEM-001410,NWSC-HH-000592,NWSC-MEM-000979,Annet Aciro,Wasswa Walusimbi,1984-12-25,Male,"Plot 414, Market Street, Kayabwe, Mpigi District, Uganda",Central Region,Mpigi,Buwama,Kayabwe,DEPENDANT,Spouse,Dependant,,,TRUE
NWSC-MEM-001411,NWSC-HH-000758,NWSC-MEM-001145,Charles Nabirye,Grace Nabirye,2023-09-16,Female,"Plot 712, Spring Road, Katovu, Lwengo District, Uganda",Central Region,Lwengo,Lwengo,Katovu,DEPENDANT,Child,Dependant,,,TRUE
NWSC-MEM-001412,NWSC-HH-000579,NWSC-MEM-000966,Hassan Odongo,Aisha Odongo,2017-08-25,Female,"Plot 6, Market Street, Ntuusi, Sembabule District, Uganda",Central Region,Sembabule,Sembabule,Ntuusi,DEPENDANT,Child,Dependant,,,TRUE
NWSC-MEM-001413,NWSC-HH-000775,NWSC-MEM-001162,Opio Mukasa,Julius Mukasa,2018-10-08,Male,"Plot 331, Lake View Road, Lugazi, Buikwe District, Uganda",Central Region,Buikwe,Lugazi,Lugazi,DEPENDANT,Child,Dependant,,,TRUE
NWSC-MEM-001414,NWSC-HH-000800,NWSC-MEM-001187,Joan Aciro,Okello Aciro,2019-04-07,Male,"Plot 494, Mission Road, Kyabadaza, Mpigi District, Uganda",Central Region,Mpigi,Buwama,Kyabadaza,DEPENDANT,Child,Dependant,,,TRUE
NWSC-MEM-001415,NWSC-HH-000717,NWSC-MEM-001104,Hassan Lwanga,Raymond Lwanga,2014-11-05,Male,"Plot 452, High Street, Kyotera, Kyotera District, Uganda",Central Region,Kyotera,Kyotera,Kyotera,DEPENDANT,Child,Dependant,,,TRUE
NWSC-MEM-001416,NWSC-HH-000558,NWSC-MEM-000945,Irene Biryomumaisho,Irene Biryomumaisho,1949-05-16,Female,"Plot 629, High Street, Kinoni, Lwengo District, Uganda",Central Region,Lwengo,Lwengo,Kinoni,DEPENDANT,Parent,Dependant,,,TRUE
NWSC-MEM-001417,NWSC-HH-000538,NWSC-MEM-000925,Okello Akello,Annet Akello,2025-03-25,Female,"Plot 341, Water Works Road, Najjembe, Buikwe District, Uganda",Central Region,Buikwe,Lugazi,Najjembe,DEPENDANT,Child,Dependant,,,TRUE
NWSC-MEM-001418,NWSC-HH-000771,NWSC-MEM-001158,Sylvia Nanyonga,Achen Nanyonga,2025-03-05,Female,"Plot 131, School Lane, Kyabadaza, Mpigi District, Uganda",Central Region,Mpigi,Buwama,Kyabadaza,DEPENDANT,Child,Dependant,,,TRUE
NWSC-MEM-001419,NWSC-HH-000802,NWSC-MEM-001189,Annet Opio,Geoffrey Opio,2019-11-12,Male,"Plot 357, Council Road, Naluwerere, Bugiri District, Uganda",Central Region,Bugiri,Bugiri,Naluwerere,DEPENDANT,Child,Dependant,,,TRUE
NWSC-MEM-001420,NWSC-HH-000704,NWSC-MEM-001091,Brenda Bukenya,Judith Bukenya,2012-05-26,Female,"Plot 56, Civic Road, Buwenge, Jinja District, Uganda",Central Region,Jinja,Jinja,Buwenge,DEPENDANT,Child,Dependant,,,TRUE
NWSC-MEM-001421,NWSC-HH-000645,NWSC-MEM-001032,David Nabirye,Brenda Nabirye,1984-07-06,Female,"Plot 977, Council Road, Semuto, Nakaseke District, Uganda",Central Region,Nakaseke,Kapeeka,Semuto,DEPENDANT,Spouse,Dependant,,,TRUE
NWSC-MEM-001422,NWSC-HH-000494,NWSC-MEM-000881,Angela Kahuma,Joshua Kahuma,2025-02-14,Male,"Plot 694, Council Road, Mubende, Mubende District, Uganda",Central Region,Mubende,Mubende,Mubende,DEPENDANT,Child,Dependant,,,TRUE
NWSC-MEM-001423,NWSC-HH-000685,NWSC-MEM-001072,Godfrey Senyonga,Rose Senyonga,2017-02-05,Female,"Plot 571, Hospital Road, Kalungu, Kalungu District, Uganda",Central Region,Kalungu,Kalungu,Kalungu,DEPENDANT,Child,Dependant,,,TRUE
NWSC-MEM-001424,NWSC-HH-000822,NWSC-MEM-001209,Timothy Agaba,Achen Agaba,1992-07-29,Female,"Plot 896, Civic Road, Gombe, Mpigi District, Uganda",Central Region,Mpigi,Buwama,Gombe,DEPENDANT,Spouse,Dependant,,,TRUE
NWSC-MEM-001425,NWSC-HH-000697,NWSC-MEM-001084,Stephen Alupo,Julius Alupo,2022-10-18,Male,"Plot 521, Mission Road, Kitoro, Wakiso District, Uganda",Central Region,Wakiso,Entebbe,Kitoro,DEPENDANT,Child,Dependant,,,TRUE
NWSC-MEM-001426,NWSC-HH-000585,NWSC-MEM-000972,Patricia Nansubuga,Raymond Nansubuga,1995-09-23,Male,"Plot 367, Spring Road, Kiganda, Mubende District, Uganda",Central Region,Mubende,Mubende,Kiganda,DEPENDANT,Spouse,Dependant,,,TRUE
NWSC-MEM-001427,NWSC-HH-000494,NWSC-MEM-000881,Angela Kahuma,Robert Kahuma,2025-12-31,Male,"Plot 694, Council Road, Mubende, Mubende District, Uganda",Central Region,Mubende,Mubende,Mubende,DEPENDANT,Child,Dependant,,,TRUE
NWSC-MEM-001428,NWSC-HH-000605,NWSC-MEM-000992,Opio Mukasa,Ivan Mukasa,2001-07-11,Male,"Plot 472, Water Works Road, Luuka, Iganga District, Uganda",Central Region,Iganga,Iganga,Luuka,DEPENDANT,Child,Dependant,,,TRUE
NWSC-MEM-001429,NWSC-HH-000722,NWSC-MEM-001109,Timothy Obote,Michael Obote,2024-04-28,Male,"Plot 64, Station Road, Mubende, Mubende District, Uganda",Central Region,Mubende,Mubende,Mubende,DEPENDANT,Child,Dependant,,,TRUE
NWSC-MEM-001430,NWSC-HH-000734,NWSC-MEM-001121,Denis Alupo,Okello Alupo,2006-05-13,Male,"Plot 461, Market Street, Bukakata, Masaka District, Uganda",Central Region,Masaka,Masaka,Bukakata,DEPENDANT,Child,Dependant,,,TRUE
NWSC-MEM-001431,NWSC-HH-000661,NWSC-MEM-001048,Richard Ouma,Denis Ouma,2023-05-19,Male,"Plot 877, Council Road, Kaliro, Iganga District, Uganda",Central Region,Iganga,Iganga,Kaliro,DEPENDANT,Child,Dependant,,,TRUE
NWSC-MEM-001432,NWSC-HH-000608,NWSC-MEM-000995,Collins Mukasa,Angela Mukasa,1994-01-12,Female,"Plot 109, Spring Road, Buwama, Mpigi District, Uganda",Central Region,Mpigi,Mpigi,Buwama,DEPENDANT,Spouse,Dependant,,,TRUE
NWSC-MEM-001433,NWSC-HH-000768,NWSC-MEM-001155,Rose Wabwire,Ibrahim Wabwire,2018-04-30,Male,"Plot 629, Mission Road, Migeera, Nakasongola District, Uganda",Central Region,Nakasongola,Nakasongola,Migeera,DEPENDANT,Child,Dependant,,,TRUE
NWSC-MEM-001434,NWSC-HH-000680,NWSC-MEM-001067,Martha Bukenya,Ivan Bukenya,1984-07-26,Male,"Plot 107, Spring Road, Iganga, Iganga District, Uganda",Central Region,Iganga,Iganga,Iganga,DEPENDANT,Spouse,Dependant,,,TRUE
